Source,Day,Mon,Yr,BluePopulation,LengthFT,Sex,Pregnant,Latitude,Longitude,Maturity,OriginalAge,Age,MinAge,AccurateAge,TotalCorpora,MarkNo
Maeda,27,3,1963,Pygmy,72,F,No,-46,50,Unknown,23,23,No,Yes,NA,
Maeda,27,3,1963,Pygmy,71,F,No,-46,50,Unknown,25,25,No,Yes,NA,
Maeda,27,3,1963,Pygmy,71,F,No,-46,50,Unknown,35,35,No,Yes,NA,
Maeda,27,3,1963,Pygmy,70,M,No,-46,50,Unknown,33,33,No,Yes,NA,
Maeda,27,3,1963,Pygmy,70,M,No,-46,50,Unknown,48,48,No,Yes,NA,
Maeda,11,3,1963,Pygmy,70,F,Yes,-46,28,Mature,29,29,No,Yes,NA,
Maeda,11,3,1963,Pygmy,70,F,Yes,-46,28,Mature,15,15,No,Yes,NA,
Maeda,11,3,1963,Pygmy,70,F,No,-46,28,Unknown,9,9,Yes,No,NA,
Maeda,11,3,1963,Pygmy,77,F,No,-46,28,Unknown,47,47,No,Yes,NA,
Maeda,11,3,1963,Pygmy,71,M,No,-46,28,Unknown,35,35,No,Yes,NA,
Maeda,11,3,1963,Pygmy,70,F,No,-46,28,Unknown,37,37,No,Yes,NA,
Maeda,11,3,1963,Pygmy,71,F,No,-46,28,Unknown,27,27,No,Yes,NA,
Maeda,12,3,1963,Pygmy,73,F,No,-46,27,Unknown,22,22,No,Yes,NA,
Maeda,12,3,1963,Pygmy,71,M,No,-46,27,Unknown,21,21,No,Yes,NA,
Maeda,13,3,1963,Pygmy,71,F,No,-46,29,Unknown,26,26,No,Yes,NA,
Maeda,13,3,1963,Pygmy,71,F,No,-46,29,Unknown,65,65,No,Yes,NA,
Maeda,13,3,1963,Pygmy,70,M,No,-46,29,Unknown,44,44,Yes,No,NA,
Maeda,13,3,1963,Pygmy,77,F,No,-46,29,Unknown,30,30,No,Yes,NA,
Maeda,13,3,1963,Pygmy,71,M,No,-46,29,Unknown,26,26,No,Yes,NA,
Maeda,13,3,1963,Pygmy,70,M,No,-46,29,Unknown,23,23,No,Yes,NA,
Maeda,13,3,1963,Pygmy,72,F,No,-46,29,Unknown,35,35,No,Yes,NA,
Maeda,13,3,1963,Pygmy,70,F,No,-46,29,Unknown,16,16,No,Yes,NA,
Maeda,13,3,1963,Pygmy,72,F,No,-46,29,Unknown,37,37,No,Yes,NA,
Maeda,16,3,1963,Pygmy,72,F,Yes,-47,37,Mature,46,46,No,Yes,NA,
Maeda,17,3,1963,Pygmy,70,F,No,-49,37,Unknown,43,43,Yes,No,NA,
Maeda,18,3,1963,Pygmy,70,M,No,-52,40,Unknown,27,27,No,Yes,NA,
Maeda,18,3,1963,Pygmy,71,M,No,-52,40,Unknown,65,65,No,Yes,NA,
Maeda,22,3,1963,Pygmy,71,F,No,-53,38,Unknown,16,16,No,Yes,NA,
Maeda,23,3,1963,Pygmy,73,M,No,-52,37,Unknown,24,24,No,Yes,NA,
Maeda,27,3,1963,Pygmy,70,M,No,-45,49,Unknown,22,22,No,Yes,NA,
Maeda,27,3,1963,Pygmy,71,M,No,-45,49,Unknown,38,38,No,Yes,NA,
Maeda,27,3,1963,Pygmy,70,M,No,-45,49,Unknown,11,11,No,Yes,NA,
Maeda,27,3,1963,Pygmy,72,M,No,-45,49,Unknown,21,21,No,Yes,NA,
Maeda,27,3,1963,Pygmy,71,F,No,-45,49,Unknown,28,28,No,Yes,NA,
Maeda,27,3,1963,Pygmy,67,F,No,-45,49,Unknown,8,8,No,Yes,NA,
Maeda,27,3,1963,Pygmy,71,F,No,-45,49,Unknown,52,52,No,Yes,NA,
Maeda,27,3,1963,Pygmy,70,F,No,-45,49,Unknown,4,4,No,Yes,NA,
Maeda,28,3,1963,Pygmy,70,M,No,-44,50,Unknown,16,16,No,Yes,NA,
Maeda,28,3,1963,Pygmy,70,F,No,-44,50,Unknown,38,38,No,Yes,NA,
Maeda,28,3,1963,Pygmy,70,M,No,-44,50,Unknown,33,33,No,Yes,NA,
Maeda,28,3,1963,Pygmy,70,F,No,-44,50,Unknown,22,22,No,Yes,NA,
Maeda,28,3,1963,Pygmy,70,F,No,-44,50,Unknown,23,23,No,Yes,NA,
Maeda,28,3,1963,Pygmy,70,F,No,-44,50,Unknown,21,21,No,Yes,NA,
Maeda,28,3,1963,Pygmy,70,F,No,-44,50,Unknown,11,11,No,Yes,NA,
Maeda,28,3,1963,Pygmy,70,M,No,-44,50,Unknown,26,26,No,Yes,NA,
Maeda,28,3,1963,Pygmy,71,F,No,-44,50,Unknown,6,6,Yes,No,NA,
Maeda,28,3,1963,Pygmy,71,F,No,-44,50,Unknown,16,16,No,Yes,NA,
Maeda,28,3,1963,Pygmy,72,M,No,-44,50,Unknown,32,32,No,Yes,NA,
Maeda,29,3,1963,Pygmy,72,F,No,-44,51,Unknown,20,20,No,Yes,NA,
Maeda,29,3,1963,Pygmy,70,F,No,-44,51,Unknown,3,3,No,Yes,NA,
Maeda,1,4,1963,Pygmy,70,M,No,-47,68,Unknown,39,39,No,Yes,NA,
Maeda,1,4,1963,Pygmy,70,M,No,-47,68,Unknown,26,26,Yes,No,NA,
Maeda,1,4,1963,Pygmy,71,F,No,-47,68,Unknown,18,18,No,Yes,NA,
Maeda,1,4,1963,Pygmy,70,M,No,-47,68,Unknown,10,10,No,Yes,NA,
Maeda,1,4,1963,Pygmy,70,F,No,-47,68,Unknown,15,15,No,Yes,NA,
Maeda,1,4,1963,Pygmy,70,F,No,-47,68,Unknown,12,12,No,Yes,NA,
Maeda,1,4,1963,Pygmy,71,M,No,-47,68,Unknown,40,40,No,Yes,NA,
Maeda,1,4,1963,Pygmy,70,F,No,-47,68,Unknown,15,15,No,Yes,NA,
Maeda,1,4,1963,Pygmy,72,F,No,-47,68,Unknown,25,25,No,Yes,NA,
Maeda,15,3,1963,Pygmy,70,M,No,-49,36,Unknown,39,39,No,Yes,NA,
Maeda,15,3,1963,Pygmy,74,F,No,-49,36,Unknown,37,37,No,Yes,NA,
Maeda,15,3,1963,Pygmy,70,M,No,-49,36,Unknown,25,25,No,Yes,NA,
Maeda,15,3,1963,Pygmy,71,F,Yes,-49,36,Mature,25,25,No,Yes,NA,
Maeda,15,3,1963,Pygmy,72,F,Yes,-49,36,Mature,19,19,No,Yes,NA,
Maeda,15,3,1963,Pygmy,70,M,No,-49,36,Unknown,36,36,No,Yes,NA,
Maeda,15,3,1963,Pygmy,71,F,No,-49,36,Unknown,30,30,No,Yes,NA,
Maeda,15,3,1963,Pygmy,70,F,No,-49,36,Unknown,25,25,No,Yes,NA,
Maeda,15,3,1963,Pygmy,72,F,Yes,-49,36,Mature,25,25,No,Yes,NA,
Maeda,15,3,1963,Pygmy,70,F,No,-49,36,Unknown,14,14,No,Yes,NA,
Maeda,15,3,1963,Pygmy,72,M,No,-49,36,Unknown,60,60,No,Yes,NA,
Maeda,16,3,1963,Pygmy,70,M,No,-51,37,Unknown,20,20,Yes,No,NA,
Maeda,16,3,1963,Pygmy,75,F,No,-51,37,Unknown,27,27,Yes,No,NA,
Maeda,16,3,1963,Pygmy,71,F,No,-51,37,Unknown,21,21,No,Yes,NA,
Maeda,16,3,1963,Pygmy,70,F,No,-51,37,Unknown,23,23,No,Yes,NA,
Maeda,16,3,1963,Pygmy,70,M,No,-51,37,Unknown,21,21,No,Yes,NA,
Maeda,16,3,1963,Pygmy,70,M,No,-51,37,Unknown,32,32,No,Yes,NA,
Maeda,16,3,1963,Pygmy,70,M,No,-51,37,Unknown,25,25,No,Yes,NA,
Maeda,16,3,1963,Pygmy,73,F,No,-51,37,Unknown,30,30,No,Yes,NA,
Maeda,16,3,1963,Pygmy,72,F,No,-51,37,Unknown,45,45,No,Yes,NA,
Maeda,16,3,1963,Pygmy,70,F,No,-51,37,Unknown,53,53,Yes,No,NA,
Maeda,16,3,1963,Pygmy,70,M,No,-51,37,Unknown,32,32,No,Yes,NA,
Maeda,16,3,1963,Pygmy,72,M,No,-51,37,Unknown,38,38,No,Yes,NA,
Maeda,16,3,1963,Pygmy,70,F,Yes,-51,37,Mature,20,20,No,Yes,NA,
Maeda,16,3,1963,Pygmy,71,F,No,-51,37,Unknown,18,18,No,Yes,NA,
Maeda,17,3,1963,Pygmy,70,F,No,-52,36,Unknown,23,23,Yes,No,NA,
Maeda,17,3,1963,Pygmy,70,M,No,-52,36,Unknown,36,36,No,Yes,NA,
Maeda,17,3,1963,Pygmy,71,M,No,-52,36,Unknown,52,52,Yes,No,NA,
Maeda,17,3,1963,Pygmy,72,F,No,-52,36,Unknown,36,36,No,Yes,NA,
Maeda,17,3,1963,Pygmy,70,M,No,-52,36,Unknown,32,32,No,Yes,NA,
Maeda,17,3,1963,Pygmy,71,F,No,-52,36,Unknown,20,20,No,Yes,NA,
Maeda,18,3,1963,Pygmy,71,F,No,-52,37,Unknown,44,44,No,Yes,NA,
Maeda,18,3,1963,Pygmy,70,M,No,-52,37,Unknown,28,28,No,Yes,NA,
Maeda,22,3,1963,Pygmy,70,M,No,-46,29,Unknown,21,21,No,Yes,NA,
Maeda,27,3,1963,Pygmy,70,F,No,-44,49,Unknown,21,21,No,Yes,NA,
Maeda,27,3,1963,Pygmy,74,F,No,-44,49,Unknown,12,12,No,Yes,NA,
Maeda,27,3,1963,Pygmy,73,F,Yes,-44,49,Mature,27,27,No,Yes,NA,
Maeda,27,3,1963,Pygmy,71,F,No,-44,49,Unknown,26,26,No,Yes,NA,
Maeda,28,3,1963,Pygmy,70,M,No,-44,50,Unknown,15,15,No,Yes,NA,
Maeda,28,3,1963,Pygmy,71,M,No,-44,50,Unknown,19,19,No,Yes,NA,
Maeda,28,3,1963,Pygmy,73,F,No,-44,50,Unknown,25,25,No,Yes,NA,
Maeda,28,3,1963,Pygmy,70,F,No,-44,50,Unknown,12,12,No,Yes,NA,
Maeda,28,3,1963,Pygmy,70,F,No,-44,50,Unknown,18,18,No,Yes,NA,
Maeda,28,3,1963,Pygmy,70,F,No,-44,50,Unknown,9,9,No,Yes,NA,
Maeda,28,3,1963,Pygmy,71,M,No,-44,50,Unknown,12,12,No,Yes,NA,
Maeda,28,3,1963,Pygmy,71,M,No,-44,50,Unknown,36,36,No,Yes,NA,
Maeda,28,3,1963,Pygmy,71,M,No,-44,50,Unknown,38,38,No,Yes,NA,
Maeda,28,3,1963,Pygmy,70,F,No,-44,50,Unknown,15,15,No,Yes,NA,
Maeda,29,3,1963,Pygmy,70,F,No,-43,50,Unknown,34,34,No,Yes,NA,
Maeda,29,3,1963,Pygmy,70,M,No,-43,50,Unknown,8,8,No,Yes,NA,
Maeda,29,3,1963,Pygmy,70,M,No,-43,50,Unknown,35,35,Yes,No,NA,
Maeda,29,3,1963,Pygmy,70,F,No,-43,50,Unknown,11,11,No,Yes,NA,
Maeda,29,3,1963,Pygmy,70,F,No,-43,50,Unknown,8,8,Yes,No,NA,
Maeda,29,3,1963,Pygmy,70,M,No,-43,50,Unknown,39,39,No,Yes,NA,
Maeda,29,3,1963,Pygmy,71,M,No,-43,50,Unknown,12,12,No,Yes,NA,
Maeda,30,3,1963,Pygmy,70,F,No,-43,50,Unknown,9,9,No,Yes,NA,
Maeda,30,3,1963,Pygmy,71,M,No,-43,50,Unknown,22,22,No,Yes,NA,
Maeda,30,3,1963,Pygmy,70,M,No,-43,50,Unknown,35,35,No,Yes,NA,
Maeda,30,3,1963,Pygmy,72,F,Yes,-43,50,Mature,21,21,No,Yes,NA,
Maeda,1,4,1963,Pygmy,71,M,No,-43,50,Unknown,30,30,No,Yes,NA,
Maeda,1,4,1963,Pygmy,70,M,No,-43,50,Unknown,10,10,No,Yes,NA,
Maeda,1,4,1963,Pygmy,71,M,No,-43,50,Unknown,19,19,No,Yes,NA,
Maeda,1,4,1963,Pygmy,70,F,No,-43,50,Unknown,45,45,No,Yes,NA,
Maeda,1,4,1963,Pygmy,70,M,No,-43,50,Unknown,20,20,No,Yes,NA,
Maeda,1,4,1963,Pygmy,70,M,No,-43,50,Unknown,32,32,No,Yes,NA,
Maeda,1,4,1963,Pygmy,70,F,No,-43,50,Unknown,11,11,No,Yes,NA,
Maeda,20,3,1963,Pygmy,74,F,No,-49,28,Unknown,5,5,No,Yes,NA,
Maeda,26,3,1963,Pygmy,70,M,No,-47,46,Unknown,19,19,No,Yes,NA,
Maeda,7,3,1963,Pygmy,67,M,No,-49,35,Unknown,12,12,No,Yes,NA,
Maeda,8,3,1963,Pygmy,70,M,No,-50,37,Unknown,38,38,No,Yes,NA,
Maeda,8,3,1963,Pygmy,72,F,Yes,-50,37,Mature,24,24,No,Yes,NA,
Maeda,8,3,1963,Pygmy,70,F,No,-50,37,Unknown,12,12,No,Yes,NA,
Maeda,8,3,1963,Pygmy,71,F,No,-50,37,Unknown,29,29,No,Yes,NA,
Maeda,11,3,1963,Pygmy,70,M,No,-49,36,Unknown,29,29,No,Yes,NA,
Maeda,11,3,1963,Pygmy,70,F,No,-49,36,Unknown,28,28,No,Yes,NA,
Maeda,12,3,1963,Pygmy,70,M,No,-49,36,Unknown,72,72,No,Yes,NA,
Maeda,14,3,1963,Pygmy,70,M,No,-49,36,Unknown,10,10,Yes,No,NA,
Maeda,14,3,1963,Pygmy,72,F,No,-49,36,Unknown,30,30,No,Yes,NA,
Maeda,19,3,1963,Pygmy,70,F,No,-52,38,Unknown,14,14,No,Yes,NA,
Maeda,26,3,1963,Pygmy,70,F,No,-49,36,Unknown,13,13,No,Yes,NA,
Maeda,4,4,1963,Pygmy,70,M,No,-43,50,Unknown,24,24,No,Yes,NA,
Maeda,4,4,1963,Pygmy,71,F,No,-43,50,Unknown,33,33,No,Yes,NA,
Maeda,5,4,1963,Pygmy,71,F,No,-44,50,Unknown,25,25,No,Yes,NA,
Maeda,6,4,1963,Pygmy,74,F,No,-43,50,Unknown,29,29,No,Yes,NA,
Maeda,1,2,1963,Pygmy,70,M,No,-50,34,Unknown,24,24,Yes,No,NA,
Maeda,1,2,1963,Pygmy,70,M,No,-50,34,Unknown,18,18,No,Yes,NA,
Maeda,1,2,1963,Pygmy,74,F,No,-50,34,Unknown,14,14,Yes,No,NA,
Maeda,1,2,1963,Pygmy,71,F,No,-50,34,Unknown,29,29,No,Yes,NA,
Maeda,1,2,1963,Pygmy,73,M,No,-50,34,Unknown,13,13,Yes,No,NA,
Maeda,1,2,1963,Pygmy,70,F,Yes,-50,34,Mature,27,27,No,Yes,NA,
Maeda,1,2,1963,Pygmy,70,M,No,-50,34,Unknown,42,42,No,Yes,NA,
Maeda,1,2,1963,Pygmy,70,M,No,-50,34,Unknown,31,31,Yes,No,NA,
Maeda,1,2,1963,Pygmy,70,F,No,-50,34,Unknown,32,32,No,Yes,NA,
Maeda,1,2,1963,Pygmy,70,F,No,-50,34,Unknown,13,13,No,Yes,NA,
Maeda,1,2,1963,Pygmy,70,M,No,-50,34,Unknown,17,17,No,Yes,NA,
Maeda,1,2,1963,Pygmy,70,M,No,-50,34,Unknown,44,44,Yes,No,NA,
Maeda,2,2,1963,Pygmy,78,F,No,-48,36,Unknown,27,27,No,Yes,NA,
Maeda,2,2,1963,Pygmy,73,M,No,-48,36,Unknown,16,16,Yes,No,NA,
Maeda,2,2,1963,Pygmy,76,F,No,-48,36,Unknown,20,20,No,Yes,NA,
Maeda,2,2,1963,Pygmy,75,M,No,-48,36,Unknown,37,37,No,Yes,NA,
Maeda,2,2,1963,Pygmy,70,F,No,-48,36,Unknown,14,14,No,Yes,NA,
Maeda,2,2,1963,Pygmy,70,M,No,-48,36,Unknown,18,18,No,Yes,NA,
Maeda,2,2,1963,Pygmy,73,M,No,-48,36,Unknown,46,46,No,Yes,NA,
Maeda,2,2,1963,Pygmy,73,M,No,-48,36,Unknown,57,57,No,Yes,NA,
Maeda,2,2,1963,Pygmy,76,M,No,-48,36,Unknown,9,9,No,Yes,NA,
Maeda,3,2,1963,Pygmy,70,M,No,-50,36,Unknown,19,19,No,Yes,NA,
Maeda,3,2,1963,Pygmy,67,M,No,-50,36,Unknown,25,25,No,Yes,NA,
Maeda,4,2,1963,Pygmy,75,F,No,-51,36,Unknown,36,36,No,Yes,NA,
Maeda,4,2,1963,Pygmy,70,F,No,-51,36,Unknown,20,20,No,Yes,NA,
Maeda,4,2,1963,Pygmy,70,M,No,-51,36,Unknown,28,28,No,Yes,NA,
Maeda,8,2,1963,Pygmy,73,F,No,-50,34,Unknown,24,24,No,Yes,NA,
Maeda,8,2,1963,Pygmy,75,F,Yes,-50,34,Mature,20,20,No,Yes,NA,
Maeda,27,3,1963,Pygmy,70,M,No,-46,44,Unknown,12,12,No,Yes,NA,
Maeda,29,3,1963,Pygmy,70,M,No,-43,49,Unknown,30,30,No,Yes,NA,
Maeda,29,3,1963,Pygmy,71,M,No,-43,49,Unknown,20,20,No,Yes,NA,
Maeda,29,3,1963,Pygmy,70,M,No,-43,49,Unknown,20,20,No,Yes,NA,
Maeda,30,3,1963,Pygmy,70,M,No,-43,50,Unknown,14,14,No,Yes,NA,
Maeda,30,3,1963,Pygmy,75,F,No,-43,50,Unknown,15,15,No,Yes,NA,
Maeda,30,3,1963,Pygmy,70,F,No,-43,50,Unknown,37,37,No,Yes,NA,
Maeda,30,3,1963,Pygmy,70,M,No,-43,50,Unknown,5,5,Yes,No,NA,
Maeda,4,4,1963,Pygmy,70,M,No,-47,69,Unknown,12,12,No,Yes,NA,
Maeda,4,4,1963,Pygmy,74,F,No,-47,69,Unknown,25,25,Yes,No,NA,
Maeda,4,4,1963,Pygmy,70,F,No,-47,69,Unknown,15,15,No,Yes,NA,
Maeda,4,4,1963,Pygmy,70,F,No,-47,69,Unknown,28,28,No,Yes,NA,
Maeda,4,4,1963,Pygmy,70,M,No,-47,69,Unknown,16,16,No,Yes,NA,
Maeda,4,4,1963,Pygmy,70,F,No,-47,69,Unknown,25,25,Yes,No,NA,
Maeda,4,4,1963,Pygmy,70,F,No,-47,69,Unknown,23,23,No,Yes,NA,
Maeda,4,4,1963,Pygmy,70,F,No,-47,69,Unknown,23,23,No,Yes,NA,
Maeda,29,2,1964,Pygmy,70,F,No,-53,32,Mature,13,13,No,Yes,NA,
Maeda,2,3,1964,Pygmy,70,M,No,-53,25,Unknown,23,23,No,Yes,NA,
Maeda,29,2,1964,Pygmy,70,F,No,-52,20,Mature,6,6,No,Yes,NA,
Maeda,3,4,1964,Pygmy,73,M,No,-45,35,Unknown,9,9,No,Yes,NA,
Maeda,4,4,1964,Pygmy,72,M,No,-45,37,Unknown,11,11,No,Yes,NA,
Maeda,4,4,1964,Pygmy,71,F,No,-45,37,Mature,29,29,No,Yes,NA,
Maeda,4,4,1964,Pygmy,72,F,No,-45,37,Mature,49,49,No,Yes,NA,
Maeda,4,4,1964,Pygmy,72,M,No,-45,37,Unknown,68,68,No,Yes,NA,
Maeda,4,4,1964,Pygmy,74,F,Yes,-45,37,Mature,24,24,No,Yes,NA,
Maeda,4,4,1964,Pygmy,72,M,No,-45,37,Unknown,67,67,No,Yes,NA,
Maeda,4,4,1964,Pygmy,77,M,No,-45,37,Unknown,24,24,No,Yes,NA,
Maeda,4,4,1964,Pygmy,72,F,No,-45,37,Mature,17,17,No,Yes,NA,
Maeda,4,4,1964,Pygmy,70,M,No,-45,37,Unknown,12,12,No,Yes,NA,
Maeda,4,4,1964,Pygmy,70,M,No,-45,37,Unknown,14,14,No,Yes,NA,
Maeda,4,4,1964,Pygmy,71,F,No,-45,37,Mature,15,15,No,Yes,NA,
Maeda,4,4,1964,Pygmy,71,M,No,-45,37,Unknown,11,11,No,Yes,NA,
Maeda,4,4,1964,Pygmy,70,M,No,-45,37,Unknown,6,6,Yes,No,NA,
Maeda,4,4,1964,Pygmy,72,M,No,-45,37,Unknown,68,68,No,Yes,NA,
Maeda,4,4,1964,Pygmy,72,M,No,-45,37,Unknown,32,32,No,Yes,NA,
Maeda,4,4,1964,Pygmy,72,M,No,-45,37,Unknown,24,24,No,Yes,NA,
Maeda,4,4,1964,Pygmy,70,M,No,-45,37,Unknown,32,32,No,Yes,NA,
Maeda,1,2,1957,Antarctic,76,F,No,-66,-122,Unknown,7,7,No,Yes,NA,
Maeda,3,2,1957,Antarctic,71,F,No,-67,-132,Unknown,5,5,No,Yes,NA,
Maeda,9,2,1957,Antarctic,82,F,Yes,-65,-154,Mature,47,47,No,Yes,NA,
Maeda,16,2,1957,Antarctic,75,F,No,-66,-148,Unknown,7,7,No,Yes,NA,
Maeda,16,2,1958,Antarctic,89,F,Yes,-70,-156,Mature,84,84,No,Yes,NA,
Maeda,2,2,1959,Antarctic,76,M,No,-64,111,Unknown,35,35,No,Yes,NA,
Maeda,4,2,1959,Antarctic,76,F,No,-64,115,Unknown,4,4,No,Yes,NA,
Maeda,6,2,1959,Antarctic,83,F,No,-63,122,Unknown,32,32,No,Yes,NA,
Maeda,7,2,1959,Antarctic,87,F,Yes,-64,127,Mature,28,28,No,Yes,NA,
Maeda,7,2,1959,Antarctic,74,M,No,-64,127,Unknown,3,3,No,Yes,NA,
Maeda,12,2,1959,Antarctic,74,M,No,-64,122,Unknown,5,5,No,Yes,NA,
Maeda,13,2,1959,Antarctic,80,M,No,-64,123,Unknown,62,62,No,Yes,NA,
Maeda,13,2,1959,Antarctic,78,F,No,-64,123,Unknown,7,7,No,Yes,NA,
Maeda,15,2,1959,Antarctic,72,F,No,-64,119,Unknown,5,5,No,Yes,NA,
Maeda,15,2,1959,Antarctic,74,M,No,-64,119,Unknown,12,12,No,Yes,NA,
Maeda,15,2,1959,Antarctic,87,F,No,-64,119,Unknown,29,29,No,Yes,NA,
Maeda,16,2,1959,Antarctic,88,F,No,-64,114,Unknown,35,35,No,Yes,NA,
Maeda,27,2,1959,Antarctic,86,F,No,-64,145,Mature,21,21,No,Yes,NA,
Maeda,28,2,1959,Antarctic,83,F,Yes,-64,150,Mature,17,17,No,Yes,NA,
Maeda,7,3,1959,Antarctic,89,F,No,-71,-152,Mature,31,31,No,Yes,NA,
Maeda,11,3,1959,Antarctic,70,F,No,-71,-155,Unknown,10,10,No,Yes,NA,
Maeda,11,3,1959,Antarctic,70,M,No,-71,-155,Unknown,3,3,No,Yes,NA,
Maeda,11,3,1959,Antarctic,81,F,No,-71,-155,Mature,11,11,No,Yes,NA,
Maeda,11,3,1959,Antarctic,79,F,No,-71,-155,Unknown,46,46,No,Yes,NA,
Maeda,13,3,1959,Antarctic,75,F,No,-71,-159,Unknown,3,3,No,Yes,NA,
Maeda,13,3,1959,Antarctic,79,M,No,-71,-159,Unknown,28,28,No,Yes,NA,
Maeda,13,3,1959,Antarctic,85,F,Yes,-71,-159,Mature,35,35,No,Yes,NA,
Maeda,13,3,1959,Antarctic,73,M,No,-71,-159,Unknown,5,5,No,Yes,NA,
Maeda,13,3,1959,Antarctic,82,F,Yes,-71,-159,Mature,22,22,No,Yes,NA,
Maeda,13,3,1959,Antarctic,79,M,No,-71,-159,Unknown,17,17,No,Yes,NA,
Maeda,4,2,1959,Antarctic,84,M,No,-63,117,Unknown,42,42,No,Yes,NA,
Maeda,10,2,1959,Antarctic,72,F,No,-65,143,Unknown,5,5,No,Yes,NA,
Maeda,28,2,1959,Antarctic,85,F,No,-71,-157,Unknown,50,50,No,Yes,NA,
Maeda,28,2,1959,Antarctic,75,F,No,-71,-157,Unknown,48,48,No,Yes,NA,
Maeda,9,2,1959,Antarctic,83,M,No,-62,102,Unknown,79,79,No,Yes,NA,
Maeda,14,2,1959,Antarctic,88,F,Yes,-63,127,Mature,24,24,No,Yes,NA,
Maeda,15,2,1959,Antarctic,82,M,No,-61,122,Unknown,45?,45,No,No,NA,
Maeda,13,2,1959,Antarctic,88,F,No,-61,103,Unknown,26,26,No,Yes,NA,
Maeda,24,2,1959,Antarctic,78,F,No,-64,141,Unknown,15,15,No,Yes,NA,
Maeda,10,3,1959,Antarctic,80,M,No,-71,-158,Unknown,41,41,No,Yes,NA,
Maeda,4,2,1960,Antarctic,79,F,No,-57,80,Mature,7,7,No,Yes,NA,
Maeda,5,2,1960,Antarctic,72,F,Yes,-57,83,Mature,45,45,No,Yes,NA,
Maeda,11,2,1960,Antarctic,83,F,No,-56,99,Unknown,24,24,Yes,No,NA,
Maeda,13,2,1960,Antarctic,78,M,No,-57,98,Unknown,12,12,No,Yes,NA,
Maeda,15,2,1960,Antarctic,72,M,No,-58,98,Unknown,4?,4,No,No,NA,
Maeda,18,2,1960,Antarctic,72,M,No,-57,88,Unknown,5,5,No,Yes,NA,
Maeda,18,2,1960,Antarctic,85,F,No,-57,88,Unknown,19,19,No,Yes,NA,
Maeda,19,2,1960,Antarctic,81,M,No,-59,83,Unknown,52,52,No,Yes,NA,
Maeda,19,2,1960,Antarctic,73,F,No,-59,83,Unknown,4,4,No,Yes,NA,
Maeda,19,2,1960,Antarctic,71,F,No,-59,83,Unknown,5,5,No,Yes,NA,
Maeda,19,2,1960,Antarctic,84,F,No,-59,83,Unknown,49,49,No,Yes,NA,
Maeda,19,2,1960,Antarctic,75,M,No,-59,83,Unknown,8,8,No,Yes,NA,
Maeda,19,2,1960,Antarctic,89,F,Yes,-59,83,Mature,11,11,No,Yes,NA,
Maeda,19,2,1960,Antarctic,88,F,No,-59,83,Unknown,27,27,No,Yes,NA,
Maeda,20,2,1960,Antarctic,75,F,No,-62,82,Unknown,7,7,No,Yes,NA,
Maeda,22,2,1960,Antarctic,72,F,No,-62,85,Unknown,6,6,No,Yes,NA,
Maeda,25,2,1960,Antarctic,79,M,No,-57,83,Unknown,8,8,No,Yes,NA,
Maeda,26,2,1960,Antarctic,89,F,No,-56,80,Unknown,23,23,No,Yes,NA,
Maeda,15,3,1960,Antarctic,73,M,No,-57,80,Unknown,7,7,No,Yes,NA,
Maeda,15,3,1960,Antarctic,83,F,No,-57,80,Unknown,35,35,No,Yes,NA,
Maeda,16,3,1960,Antarctic,78,M,No,-58,83,Unknown,23,23,No,Yes,NA,
Maeda,18,3,1960,Antarctic,72,M,No,-58,84,Unknown,14,14,No,Yes,NA,
Maeda,18,3,1960,Antarctic,70,F,No,-58,84,Unknown,4,4,No,Yes,NA,
Maeda,18,3,1960,Antarctic,72,M,No,-58,84,Unknown,52,52,No,Yes,NA,
Maeda,18,3,1960,Antarctic,71,M,No,-58,84,Unknown,5,5,No,Yes,NA,
Maeda,11,2,1960,Antarctic,74,F,No,-68,-168,Unknown,7,7,No,Yes,NA,
Maeda,2,2,1960,Antarctic,70,F,No,-57,79,Unknown,5,5,No,Yes,NA,
Maeda,4,2,1960,Antarctic,72,M,No,-58,74,Unknown,11,11,No,Yes,NA,
Maeda,15,2,1960,Antarctic,70,M,No,-62,72,Unknown,6,6,No,Yes,NA,
Maeda,15,2,1960,Antarctic,82,F,Yes,-62,72,Mature,22,22,No,Yes,NA,
Maeda,15,2,1960,Antarctic,71,M,No,-62,72,Unknown,4,4,No,Yes,NA,
Maeda,15,2,1960,Antarctic,82,M,No,-62,72,Unknown,18,18,No,Yes,NA,
Maeda,15,2,1960,Antarctic,74,F,No,-62,72,Unknown,5,5,No,Yes,NA,
Maeda,16,2,1960,Antarctic,86,F,No,-62,71,Unknown,29,29,No,Yes,NA,
Maeda,16,2,1960,Antarctic,85,F,No,-62,71,Unknown,21,21,No,Yes,NA,
Maeda,17,2,1960,Antarctic,68,M,No,-62,70,Unknown,6,6,No,Yes,NA,
Maeda,23,2,1960,Antarctic,74,M,No,-58,75,Unknown,42,42,No,Yes,NA,
Maeda,26,2,1960,Antarctic,71,F,No,-62,73,Unknown,5,5,No,Yes,NA,
Maeda,29,2,1960,Antarctic,72,F,Yes,-64,60,Mature,26,26,Yes,No,NA,
Maeda,1,2,1960,Antarctic,74,M,No,-57,96,Unknown,31,31,No,Yes,NA,
Maeda,3,2,1960,Antarctic,71,F,No,-57,93,Unknown,4,4,No,Yes,NA,
